,id,reviews,target
973,973,꽂으면 바로 인식하고 편합니다,5
974,974,똑같은 제품 다른 색은 편했는데 이건 뒤 고무줄을 자투리 쓰셨는지 늘어나질 않아 불편합니다,2
975,975,좋아요 선물용으로 1+1 샀는데 가격 도착하고 무엇보다 이쁩니다 유용하게 잘 쓰일 거 같네요 번창하세요 ㅋㅋ,5
976,976,버튼 구멍에 금이 간 것처럼 흠집이 나있고 이음새 부분이 약해보여요ㅠㅠ 그냥 쓰겠지만 만족스럽진 않네요,2
977,977,만족해서 10년 넘게 쓰고 있어요,5
978,978,"첨엔 공간 사용이 효율적인 것 같아 만족해했는데, 설치 후에 사용해보니 선반이 너무 힘이 없어서, 사진에 있는 크기 샴푸 두어 개 놓으면 선반이 내려앉아서 다 쓰러지네요ㅡㅅㅡ 완전 과대광고 아닌가요?",2
979,979,한번 쓰고 딴 거 구매해서 쓰고 있네요,2
980,980,검은색이 더 나아요,2
981,981,재구매 며칠 묵어 보낸 건 별로....,2
982,982,나무가 깨져서 왔어요 끝부분이라 그냥 사용합니다,1
983,983,너무 퍽퍽하고 거칠어요 광고 이미지만 번지르르하게 해놨네요..,1
984,984,사이즈 표로 봤을 때 2xl인데 편하게 입고 싶어서 3xl로 샀더니 엄청 편하고 좋아요,5
985,985,펜이 잘안나와요ㅠㅠ 처음엔 잘 나오더니 점점안나왕..ㅠㅠ 하.. 일본 제품 불매하려고 국산 샀는데 참.. ㅠ,1
986,986,효과가 없는 듯 초록엔 비를 바르다가 반디 엠플 구입했는데요 오히려 효과가 더 없는듯해요 손톱에 골이 지고 더 겹겹이 벗겨지더군요 비싼데 괜히 샀네요,2
987,987,재구매 배송 빨라서 좋으용 유,5
988,988,맛이 너무 좋음 물에도 잘 녹음,5
989,989,바이오를 주문하였는데 일반 실리콘인듯하네요,1
990,990,좋아 요배 송이 빠르네요,5
991,991,"나름 저렴한 가격, 빠른 배송이었지만 다만 아쉬운 점은 전 핑크+센서티브 구매했는데 핑크 재고 없다고 뷰티 너리싱*센서티브 (+ 바셀린 립밤, 뷰티 크림) 보내주셨어요. 미리 연락해주셨으면 좋았겠지만요",4
992,992,예전보다 접착력이 미세하게 약해진 느낌입니다ㆍ,5
993,993,절대 사지 마세요 ^^ 더럽네 진짜 교환 배송 어쩌자고 ㅋㅋㅋ 답변도 안 해주고 무시하고 ㅋㅋ이떤쇼핑몰첨봄,2
994,994,좋아요 순둥이 물티슈 많이 쓰고 있는데 저렴하게 사서 좋아요. 좋아요 좋아요 좋아요. 좋아요. 좋아요,5
995,995,먹을만합니다 많이 파세요,4
996,996,빠른 배송 감사합니다.. 작동 잘 됩니다.... 많이 파세요^^,5
997,997,따뜻하고 마음에 들어요~,5
998,998,살이 없고 만든지 오래된 듯 짜고 속까지 까매요 숫기 구매,2
999,999,길이는 짧고 바지는 왜 이렇게 광택이 나죠? 정말 집에서나 입어야지 창피해서 못 입겠어요.,1
1000,1000,향이 너무 안 좋아요,1
1001,1001,가격이 10만 원 이상 비쌈,2
1002,1002,어깨끈 조절이 안되는 밴드 한 줄이네요,1
1003,1003,촉촉 하이 너무너무 좋습니다~^^,5
1004,1004,일단 처음 써보는데요 2봉지 넣었고 3일짼대 냄새 아직 좋고 아직 단점이 안 보이네요! 새끼 고양이라서 그런 건진 모르겠지만 잘 써보겠습니다~,5
1005,1005,정말 불량입니다. 상품 확인하고 보낸ㄷㄴ지,1
1006,1006,적당한 가격에 적당한 품질입니다. 그래도 상판이 두께감은 있습니다.,4
1007,1007,센스 있는 며느리라고 대박 쳤어요~ 너무 좋습니다,5
1008,1008,"이목구비가 없고, 핏기 없는 희뿌연 사진 사진관에서 인화했던 사진 그대로 주문했는데 이렇게 다릅니다 잘리는 정도만 확인하고 상품 판매하는 시안 작업이 작업입니까? 전문가가 아닌 거죠",2
1009,1009,젓갈 색이 너무 검은 톤이어서 아이가 잘 먹지 않네요,2
1010,1010,접혀질 때 소리가 너무 커요 별로예요,2
1011,1011,육포는 맛이 없어요 싱겁고 쓴맛이 느껴져요 무슨 맛인지 모르겠어요 ㅠ,1
1012,1012,호흡 시 힘 있게 해야 딤. 자연스럽게 호흡할 수 있게 제품개발 필요,2
1013,1013,너무 작아요 너무 작아요 사진보다 작아요 하아.. .,2
1014,1014,스카이블루 색상으로 주문했는데 디자인도 이쁘고 가격도 착해서 맘에 듭니다 잘~~쓸게요^^,5
1015,1015,"매우 신선 열어놓으니까 점점 활발해짐. 황장이 가득 수율도 80퍼 이상, 신선해서 살결이 그대로 느껴짐 바로 또 먹고 싶음",5
1016,1016,80A인데 M 샀으면 큰일 날뻔했어요. L 사서 그나마 나은 것 같고.. 가슴 모양이 너무 편편해서 입고 위에 옷 입으면 그냥 뭐 남자 같네요 ㅡㅡ 아....구매평좋아서 구매했는데 후회되네요ㅠㅠ 패드 모양 이상하고 너무 꽉 껴서 불편합니다..,2
1017,1017,위에랑 똑같아요 흠..,4
1018,1018,재구매 얼마 전에 구입하고 또 주문한 겁니다,5
1019,1019,필요해서주문햐썽여굿,4
1020,1020,문자도 안 오고 그래서 확인 전화하고 축하 문구 위에 배송지 주소 적어놓고 타카 박았으면 배달 완료하면 떼 놔야지 계속 붙여놨네요 실망입니다,2
1021,1021,잘 보이기는 하는데 마이크 기능은 최악이네요 삐~~~~~하는 소리가 엄청 크고 목소리는 잘 안 들림,2
1022,1022,안타깝지만 3일 만에 좌우 바닥에 심하게 안 맞고 휘어서 그릇을 올릴 수가 없어서 버렷습니당.속상 재구매는 안 할 듯요,2
1023,1023,주문 확인하지 않고 보내주신 거에 대해 빵점입니다,1
1024,1024,신선하고 포장 잘해서 보내주셨어요,5
1025,1025,Tv 광고와 많이 다름,2
1026,1026,배송이 빠르고 밝고 좋습니다,5
1027,1027,광고와는 다르게 냄새도 너무 독하고 효과도 별로네요..,2
1028,1028,좋은지 모르겠어요 그냥 엘지 꺼 살걸,2
1029,1029,지저분한 장난감 싹 정리돼서 너무나 좋은 것,5
1030,1030,밀착력이 좋고 촉촉해요,4
1031,1031,제품의 가격을 보고 구매 결정하였지만 판매자의 최악의 서비스 마인드와 있으나 마나 한 연결되지 않는 전화번호 말도 안 되게 늦는 배송까지 정말 최악 중에 최악입니다. 이번을 계기로 한진택배와 해당 쇼핑몰은 절대 이용하지 않을듯합니다,1
1032,1032,튼튼하고 좋습니다 알씨 선반 겸 작업대로 씁니다,5
1033,1033,서리태를 늘 여기서 시켜 먹고 있어서 브라질 너트도 시켜봤는데 신선하지 않은 것 같아요 약간 다른 맛이 나는데 그냥 갈아먹을 거라 그냥 먹는데 다음번엔 글쎄요,2
1034,1034,조카 선물 킹왕짱 개국,5
1035,1035,진짜일 직언이라 잘 안 보임 별로 요요,2
1036,1036,건전지만 살 수도 있게 옵션을 해놔고 또 사게 만듦,1
1037,1037,배송 빠르고 좋아요!,4
1038,1038,색도 예쁘고 디자인도 마음에 들어요~^^,5
1039,1039,환이라 걱정하고 샀는데 생각보다 먹는데 지장은 없네요. 아직 2주 조금 안되게 먹었는데 효과는 아직 잘 모르겠어요. 단기간에 효과를 바라고 사진 않았지만 리뷰 보면 한 달 정도면 판가름 나는 거 같은데 하나 더 먹어볼까 생각 중입니다,4
1040,1040,향이 정말 좋음,5
1041,1041,무난템 굿 깔끔하니 딱 좋고요,5
1042,1042,스티커 떨어지는 거 말곤 괜찮아요,2
1043,1043,재구매 항상 시켜 머는 동원샘물~~^^!!!,5
1044,1044,갤노트 9에 추가로 넣었어요 ㅋㅋ 공간 많아져서 좋습니다.,5
1045,1045,좋어요 깔끔하고 하자 없어요,5
1046,1046,폭식하고 깔끔하니 고급 지네요,5
1047,1047,얼음도 잘빠지고 보관도 잘되고 정말 좋아요~~,5
1048,1048,"1+1문구를 보고 맛별로 2가지를 구매했다 그런데 타임 오버됐다며 한 개밖에 안 보내 주심, 답변 온건 기가치고 소비자 기만도 아니고~-- 구매할 때는 분명, 타임 오버 얘기가 없었어요~!! 두 번 다시 이 제품 쓰고 싶지 않다~ 제품을 떠나. 다음에는 이용 안 할 거다.",2
1049,1049,아.. 사이즈는 맘에 드는데 한번 빨았는데도 보풀이 나네요ㅠ 보풀 없는 큰 사이즈 양말 어디서 살수 있을까요?ㅠ 신랑 사줬는데 괜히 미안했어요.. 넘나 아쉬워요~,1
1050,1050,가격은 쌌는데 차량 상태 너무 지저분했습니다,2
1051,1051,그냥 그렇습니다 깔끔합니다,2
1052,1052,키 167에 77사이즈인데 길이 짧아요... 그리고 앞 2줄 뒤 2줄이라 너무 불편해요 그냥 동생 입으라고 줬어요,2
1053,1053,배송도 빠르게 받고 괜찮습니다,5
1054,1054,세탁해서 입으려고 빨래했는데 실밥이 장난아니에요ㅡㅡ저걸 다 언제 정리하고 입나.. 싶네요.,2
1055,1055,부드럽고 좋아요 마스크팩 비는 곳에 덧대서 쓰면 좋아요,5
1056,1056,배송이 일주일 걸렸어요 ... 컵이 큰 편이래서 정 사이즈로 시켰는데 조금 작거나 딱 맞네요 한 사이즈 크게 살 걸 그랬어요 ㅠ,1
1057,1057,새우 완자 맛있어요 탱글,5
1058,1058,먹을 때 다 분리가 돼요 ㅠㅠ,2
1059,1059,여자친구가 아주 좋아합니다 굿,4
1060,1060,생각처럼 럭셔리하진 않고요.. 그냥 깔끔하게 놓긴 좋아요~,2
1061,1061,가격 대비 괜찮은 거 같아요,5
1062,1062,컬링도 짱짱하게 잘 잡아줘서 하루 종일 머리가 그대로에요!! 그리고 너무 부드러워서 다들 머릿결 좋아졌다고 그러네요ㅋㅋ좋은 제품 감사합니다~!! 다 쓰고 또 사러 올게요ㅎㅎ,5
1063,1063,잘 쓰고 있어요 옷이 안 내려가요.,5
1064,1064,재구매 배송이 전보다 늦은 감이 있네요... 아쉽,4
1065,1065,사진의 느낌과 실물이 많이 다릅니다. 부드러운 느낌보다는 뻣뻣한 느낌이 훨씬 큽니다.,2
1066,1066,아구가 잘 안 맞은,2
1067,1067,배달 최악ㅜㅜ 어버이날 드리려고 주문했는데 연락도 안 되고 다음날 오후에 도착함 2시간 내에 총알배송이라더니 연락도 없고 받지도 않고 이런 업체 처음 봄,1
1068,1068,부드러운 재질로 사용 잘하고 있습니다,4
1069,1069,좋아요 딸내미 발진이 심해서 샀어요 아직 몇 번 안 써봤지만 확실히 보디클렌저로 씻길 때보다 나은 것 같네요,4
1070,1070,견과류는 안 시킬 듯 내용이 부실,2
1071,1071,늘 먹는 건데 저렴하게 잘 샀어요 감사합니다,5
1072,1072,음 솔직히 정말 별로예요 두 개 산거 후회합니다,1
1073,1073,제가 손 모양이 이상한지 손이 아프네요.,2
1074,1074,며칠 만에 칠이 다 벗겨집니다 제대로 만드세요,2
1075,1075,서비스 대처하시는 것이 많이 아쉽네요.. 매트 색도 화면이란 색상도 달라요.,2
1076,1076,가격 저렴하고 빠른 배송이고요 한 번은 세탁 후 착용해야 할듯합니다,5
1077,1077,속옷에 조각 비닐이 엄청 붙어있음!! 받자마자 더러워서,1
1078,1078,잔상이 많이 남아요,1
1079,1079,맛있고 고급스러워 보입니다,5
1080,1080,재구매 너무 귀여워 컬러별 구매해 사용 중,5
1081,1081,잘 붙어있습니다 굿굿굿,5
1082,1082,이유시준비로구매합니마 여기가 제일 싸네요,4
1083,1083,재구매 겨울철에 손에 습진 생기는데 먹고 나서 3주 안에 바로 사라지네요 지금 2개월째 복용 중입니다.,5
1084,1084,굿 애들이 정말 좋아합니다. ㅎㅎㅎㅎ 싼 가격에 구매해서 좋네요. 다음에 또 구매할게요. ㅎㅎㅎㅎ,5
1085,1085,망치 고무의 상태가 (기포) 같은 것으로 인해서 고르지 않습니다.,2
1086,1086,핏이 좋아서 구성비 좋은 상품 같아요~ 다만 얇아서 쉽게 뜯어지진 않을까 걱정은 되지만 얇아서 여름에 시원하게 입을 수 있을 것 같아요~,5
1087,1087,추천 보고 구매 인스타 추천 보고 구매했는데 삼일 째 아직 효과는 마르겠어요 효과 있으면 또 재구매 할 예정 배송 빨라요,4
1088,1088,다른 제품도 사용해봤는데 색도 이쁘고 좋아요,5
1089,1089,그냥그냥그냉그냉그냥,1
1090,1090,"사이즈가 2센티 차이 나서 왔어요, 번거로워 반품 안 합니다. 사이즈 재단이 주 서비스 실 텐데 당황스럽네요.",1
1091,1091,얼굴에 열이 있어서 구매했는데 진작에 살 걸 했답니다 슥슥 문지르다 보면 시원시원하고 얼굴이 착잡하니 너무 좋아요^^ 감사히 잘 쓸게요,5
1092,1092,오랜만에 먹는 엿이에요~~엄마가 찾아보시고는 주문해달라고 하셔서 바로 주문했어요. 간식으로 자꾸 먹게 되네요 ᄒᄒᄒ,5
1093,1093,가성비갑이예요~ 캠핑 가서 따뜻하게 잘 잤습니다. 다만 전기 흐르는 소리(?)가 난 긴 했습니다. 그래도 저렴한 가격에 가끔씩 쓰기 좋습니다,5
1094,1094,맘에 들어요.. 잡음도 없고.. 초인종 마감 판들 같이 살걸 후회되네요.. 기존 거 떼고 나니 이게 많이 작아서 너무너무 보기 싫네요.. 사시는 분들 참고하세요.. 저희도 다시 초인종 마감 반만 구입하려 합니다,5
1095,1095,너무너무 맘에 들어요 이 가격에 이전도 상품이 있을까 싶어요... 좀 좁게 나온 감이 있지만 이 가격에 최선이라 생각되어요.. 무엇보다 딸아이가 무척이나 좋아해서 흡족합니다^^,5
1096,1096,생각했던 색보다 밝은 색이네요~ 그래도 포근하고 좋아요,4
1097,1097,배송은 좋았어요 하지만 ...,2
1098,1098,좋아요 배송도 너무 빨랐고 좋아요! 하루? 이틀? 그 정도 만에 배송 온 것 같아요~가격도 저렴해서 한 번에 많이 사두고 쓰기 부담 없어요!,5
1099,1099,평소에 알던 조거 팬츠와는 다른 모습이었습니다,2
1100,1100,목부분만 조금 넖혀주시면 정말 좋을듯해요 그래도 너무 만족합니다,4
1101,1101,어휴... 여자 혼자 조립하기엔 좀 힘들었어요ㅠㅠ 그래도 막상 설치하니 뿌듯하고 좋아요ㅎㅎ올화이트 예뻐요~!!,5
1102,1102,원하던 거예요 ㅎ 아기가 좋아할 만한 그림인 것 같아요♡,5
1103,1103,정말 최악이요,2
1104,1104,사이즈가 많이 큽니다 S인데 100-105까지 가능할 것 같네요 질감도 기대 이하입니다,2
1105,1105,구성비 짱입니다ᄋᄋ,5
1106,1106,기대 이하였어요..,2
1107,1107,너무 이뻐요 딱 찾던 겁니다! 서비스로 하나 더 주신 것도 감사해요 또 구매할 예정이야!!,5
1108,1108,확실히 크기가 크니 금방 닦이기는 하네요~,5
1109,1109,불량 아크릴 앞뒤로 검은 점 박혀있네요 귀찮아서 구매확정,1
1110,1110,"2개다 파손되어 도착, 크진 않지만,, 환불 요청했다가 철회했네요. 대충 업장에서 쓰기로",1
1111,1111,수저 들어가는 사이즈라 더 편리합니다,4
1112,1112,깨질까 걱정했는데 비교적 양호하게 배송되었네요. 감사합니다.,5
1113,1113,광고랑 전혀 다르네요 곰팡이는 지우는 거 포기하심,2
1114,1114,상품 받았는데 안에 먼지 엄청 많네요 생각보다 작아ᄒ,1
1115,1115,",냄새 너무 심하고.. 마감이 부실해요.. 리모컨 넣다 빼니 하얗게 먼지가 대박 ㅠㅠ",2
1116,1116,4개(4개입×4개)를 구매해서 붙여보았는데 전부 실패요 하얗게 뜨네요 ㅜㅜ 다 떼어 버림요,2
1117,1117,배송 하루 만에 바로 와서 진짜 빠릅니다 다들 박스가 크다고들 하시던데 정말 큽니다..ㅎㅎㅎ 덕분에 상품은 하자 없이 잘 도착했습니다 사피아노라서 정말 고급 지고 각이 살아있어요 가격 대비 최고라고 생각합니다 이영 브랜드 다른 제품도 구매의사 있습니다.,5
